,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
3845,1961-05-26,72.5,47.4,0.417,0.417,0.0,11.9,25.5
3846,1961-05-27,51.8,45.0,0.169,0.169,0.0,11.9,23.5
3847,1961-05-28,50.4,40.4,0.122,0.122,0.0,6.0,13.0
3848,1961-05-29,50.8,47.0,0.898,0.898,0.0,13.1,23.3
3849,1961-05-30,51.7,46.9,0.378,0.378,0.0,9.1,18.8
3850,1961-05-31,52.1,47.5,0.008,0.008,0.0,8.9,18.3
3851,1961-06-01,72.3,54.3,0.0,0.0,0.0,8.1,15.0
3852,1961-06-02,71.5,52.6,0.008,0.008,0.0,9.4,21.0
3853,1961-06-03,73.0,55.5,0.039,0.039,0.0,9.4,18.3
3854,1961-06-04,74.9,58.4,0.063,0.063,0.0,9.2,19.0
3855,1961-06-05,77.8,58.6,0.091,0.091,0.0,7.4,19.5
3856,1961-06-06,75.5,57.5,0.0,0.0,0.0,10.1,20.4
3857,1961-06-07,74.6,58.1,0.091,0.091,0.0,9.6,19.2
3858,1961-06-08,70.4,56.9,0.008,0.008,0.0,9.3,20.1
3859,1961-06-09,75.4,60.2,0.528,0.528,0.0,5.7,17.2
3860,1961-06-10,68.9,53.3,0.622,0.622,0.0,12.5,23.0
3861,1961-06-11,69.5,56.6,0.024,0.024,0.0,5.6,14.3
3862,1961-06-12,63.3,50.8,0.146,0.146,0.0,6.5,17.0
3863,1961-06-13,62.3,54.3,0.567,0.567,0.0,14.4,28.4
3864,1961-06-14,63.7,51.7,0.209,0.209,0.0,14.3,27.1
3865,1961-06-15,57.7,51.0,0.0,0.0,0.0,11.2,22.6
3866,1961-06-16,65.6,50.3,0.0,0.0,0.0,9.0,19.5
3867,1961-06-17,72.8,58.3,0.0,0.0,0.0,8.6,19.2
3868,1961-06-18,76.7,56.6,0.0,0.0,0.0,14.1,30.2
3869,1961-06-19,65.4,48.3,0.0,0.0,0.0,11.4,23.5
3870,1961-06-20,64.7,50.1,0.0,0.0,0.0,6.5,15.0
3871,1961-06-21,64.9,48.1,0.008,0.008,0.0,11.3,22.8
3872,1961-06-22,72.9,56.4,0.0,0.0,0.0,9.8,21.5
3873,1961-06-23,71.2,56.2,0.0,0.0,0.0,14.7,27.3
3874,1961-06-24,75.6,58.4,0.0,0.0,0.0,14.3,28.0
3875,1961-06-25,81.5,58.4,0.0,0.0,0.0,11.8,25.1
3876,1961-06-26,81.8,66.7,0.0,0.0,0.0,9.2,15.7
3877,1961-06-27,74.2,54.8,0.169,0.169,0.0,15.8,30.0
3878,1961-06-28,64.6,50.9,0.0,0.0,0.0,15.4,29.8
3879,1961-06-29,72.2,55.7,0.0,0.0,0.0,7.6,18.6
3880,1961-06-30,76.9,56.6,0.0,0.0,0.0,6.1,8.9
3881,1961-07-01,82.0,59.4,0.0,0.0,0.0,5.4,10.1
3882,1961-07-02,86.2,63.8,0.0,0.0,0.0,5.4,8.3
3883,1961-07-03,85.1,62.4,0.051,0.051,0.0,10.9,20.8
3884,1961-07-04,66.4,53.0,0.126,0.126,0.0,18.0,34.9
3885,1961-07-05,62.4,49.7,0.232,0.232,0.0,18.5,37.8
3886,1961-07-06,64.0,51.0,0.075,0.075,0.0,15.7,31.8
3887,1961-07-07,63.1,54.8,0.039,0.039,0.0,10.5,21.3
3888,1961-07-08,70.0,56.5,0.398,0.398,0.0,11.9,27.3
3889,1961-07-09,65.8,52.8,0.083,0.083,0.0,13.5,32.0
3890,1961-07-10,63.8,53.1,0.008,0.008,0.0,12.9,27.5
3891,1961-07-11,66.7,56.6,0.264,0.264,0.0,6.7,17.7
3892,1961-07-12,76.4,64.3,0.004,0.004,0.0,11.1,20.6
3893,1961-07-13,69.7,55.7,0.055,0.055,0.0,17.6,34.4
3894,1961-07-14,69.7,54.4,0.079,0.079,0.0,17.4,35.8
3895,1961-07-15,71.2,52.6,0.016,0.016,0.0,8.4,19.0
3896,1961-07-16,69.1,52.2,0.067,0.067,0.0,11.4,20.6
3897,1961-07-17,63.5,55.1,0.083,0.083,0.0,12.4,23.7
3898,1961-07-18,66.8,53.8,0.067,0.067,0.0,11.7,23.0
3899,1961-07-19,67.4,54.5,0.083,0.083,0.0,9.1,25.1
3900,1961-07-20,62.5,56.4,0.161,0.161,0.0,14.2,27.3
3901,1961-07-21,62.5,56.7,0.102,0.102,0.0,13.2,25.9
3902,1961-07-22,63.1,55.9,0.028,0.028,0.0,13.2,24.4
3903,1961-07-23,62.4,54.2,0.028,0.028,0.0,13.5,25.1
3904,1961-07-24,62.0,54.1,0.016,0.016,0.0,12.7,25.1
3905,1961-07-25,65.6,57.3,0.004,0.004,0.0,10.0,19.7
3906,1961-07-26,75.5,63.3,0.0,0.0,0.0,15.3,29.5
3907,1961-07-27,69.9,57.9,0.161,0.161,0.0,15.7,30.9
3908,1961-07-28,60.2,51.5,0.122,0.122,0.0,12.5,21.9
3909,1961-07-29,61.7,51.5,0.039,0.039,0.0,12.4,25.3
3910,1961-07-30,63.5,53.9,0.004,0.004,0.0,11.3,20.8
3911,1961-07-31,65.4,54.8,0.055,0.055,0.0,14.7,28.6
3912,1961-08-01,68.5,55.8,0.0,0.0,0.0,12.1,25.9
3913,1961-08-02,68.3,54.9,0.217,0.217,0.0,11.2,21.0
3914,1961-08-03,65.3,53.2,0.028,0.028,0.0,12.4,24.6
3915,1961-08-04,63.3,56.4,0.094,0.094,0.0,13.1,25.7
3916,1961-08-05,75.4,63.5,0.028,0.028,0.0,9.9,21.7
3917,1961-08-06,78.0,61.3,0.071,0.071,0.0,9.2,17.2
3918,1961-08-07,71.1,48.9,0.083,0.083,0.0,10.5,18.8
3919,1961-08-08,68.2,58.1,0.126,0.126,0.0,11.5,23.5
3920,1961-08-09,73.4,56.7,0.008,0.008,0.0,7.2,15.7
3921,1961-08-10,73.7,60.2,0.311,0.311,0.0,7.9,12.1
3922,1961-08-11,68.4,56.8,0.087,0.087,0.0,7.7,15.0
3923,1961-08-12,67.5,49.9,0.0,0.0,0.0,9.1,19.7
3924,1961-08-13,61.6,53.1,0.004,0.004,0.0,10.5,21.3
3925,1961-08-14,67.4,55.5,0.079,0.079,0.0,9.2,23.5
3926,1961-08-15,64.3,51.1,0.13,0.13,0.0,14.4,30.0
3927,1961-08-16,59.7,47.7,0.236,0.236,0.0,15.9,32.7
3928,1961-08-17,62.7,52.6,0.039,0.039,0.0,9.8,18.8
3929,1961-08-18,64.1,56.4,0.024,0.024,0.0,12.3,24.8
3930,1961-08-19,65.0,53.5,0.106,0.106,0.0,12.2,29.1
3931,1961-08-20,65.4,56.6,0.02,0.02,0.0,14.8,32.2
3932,1961-08-21,67.0,58.4,0.043,0.043,0.0,16.9,32.9
3933,1961-08-22,65.2,54.9,0.071,0.071,0.0,17.2,40.3
3934,1961-08-23,63.4,52.4,0.031,0.031,0.0,16.8,33.1
3935,1961-08-24,63.7,56.2,0.067,0.067,0.0,11.7,23.0
3936,1961-08-25,63.7,54.3,0.039,0.039,0.0,8.3,21.3
3937,1961-08-26,72.1,59.8,0.008,0.008,0.0,9.3,20.6
3938,1961-08-27,74.8,56.4,0.004,0.004,0.0,11.0,23.7
3939,1961-08-28,71.9,53.6,0.0,0.0,0.0,7.4,16.6
3940,1961-08-29,73.4,53.4,0.0,0.0,0.0,6.4,10.5
3941,1961-08-30,75.7,54.5,0.0,0.0,0.0,5.0,10.5
3942,1961-08-31,78.0,57.5,0.0,0.0,0.0,6.6,12.3
3943,1961-09-01,80.7,56.3,0.0,0.0,0.0,6.0,14.3
3944,1961-09-02,80.9,58.0,0.0,0.0,0.0,4.8,10.1
3945,1961-09-03,82.0,60.0,0.031,0.031,0.0,4.5,11.4
3946,1961-09-04,76.0,58.9,0.016,0.016,0.0,5.1,12.1
3947,1961-09-05,75.6,58.4,0.26,0.26,0.0,7.4,17.7
3948,1961-09-06,70.4,55.9,0.047,0.047,0.0,12.1,20.6
3949,1961-09-07,62.8,52.4,0.22,0.22,0.0,17.6,36.0
3950,1961-09-08,60.0,53.3,0.035,0.035,0.0,13.7,25.1
3951,1961-09-09,61.7,54.9,0.035,0.035,0.0,14.2,25.9
3952,1961-09-10,60.6,54.4,0.035,0.035,0.0,11.5,21.5
3953,1961-09-11,67.8,56.9,0.016,0.016,0.0,9.4,19.0
3954,1961-09-12,65.6,53.0,0.008,0.008,0.0,11.4,26.6
3955,1961-09-13,66.9,55.7,0.122,0.122,0.0,11.1,24.6
3956,1961-09-14,71.4,55.2,0.059,0.059,0.0,17.5,31.8
3957,1961-09-15,64.7,55.1,0.0,0.0,0.0,12.0,23.0
3958,1961-09-16,77.8,59.3,0.0,0.0,0.0,9.5,19.0
3959,1961-09-17,81.1,63.8,0.0,0.0,0.0,6.8,12.5
3960,1961-09-18,75.1,57.0,0.0,0.0,0.0,7.0,13.0
3961,1961-09-19,70.1,52.1,0.0,0.0,0.0,9.2,17.9
3962,1961-09-20,67.3,50.5,0.0,0.0,0.0,11.4,22.1
3963,1961-09-21,67.6,48.0,0.0,0.0,0.0,10.5,21.7
3964,1961-09-22,65.9,44.1,0.0,0.0,0.0,7.0,15.4
3965,1961-09-23,64.7,42.2,0.0,0.0,0.0,6.7,15.0
3966,1961-09-24,66.1,47.5,0.0,0.0,0.0,5.0,11.6
3967,1961-09-25,65.2,48.6,0.024,0.024,0.0,8.9,18.3
3968,1961-09-26,58.5,48.3,0.055,0.055,0.0,5.1,11.4
3969,1961-09-27,64.7,51.9,0.0,0.0,0.0,8.7,15.2
3970,1961-09-28,71.9,54.9,0.039,0.039,0.0,7.1,13.0
3971,1961-09-29,77.1,57.3,0.031,0.031,0.0,7.9,16.1
3972,1961-09-30,75.8,56.7,0.0,0.0,0.0,12.5,23.5
3973,1961-10-01,63.5,50.3,0.0,0.0,0.0,14.1,28.0
3974,1961-10-02,60.6,51.9,0.0,0.0,0.0,18.3,35.6
3975,1961-10-03,64.7,52.2,0.0,0.0,0.0,14.5,28.0
3976,1961-10-04,65.4,53.2,0.0,0.0,0.0,12.8,25.5
3977,1961-10-05,67.2,53.0,0.0,0.0,0.0,9.3,19.5
3978,1961-10-06,69.7,55.5,0.0,0.0,0.0,15.5,28.0
3979,1961-10-07,66.9,54.7,0.0,0.0,0.0,18.0,35.1
3980,1961-10-08,57.1,47.8,0.28,0.28,0.0,11.1,21.5
3981,1961-10-09,63.8,45.8,0.0,0.0,0.0,9.0,18.1
3982,1961-10-10,66.5,47.7,0.0,0.0,0.0,6.5,14.8
3983,1961-10-11,66.8,51.2,0.0,0.0,0.0,8.2,17.7
3984,1961-10-12,60.8,46.5,0.0,0.0,0.0,7.6,15.2
3985,1961-10-13,57.2,46.2,0.0,0.0,0.0,7.4,18.3
3986,1961-10-14,55.6,47.6,0.004,0.004,0.0,9.0,18.3
3987,1961-10-15,56.9,38.8,0.004,0.004,0.0,9.1,18.1
3988,1961-10-16,56.8,42.2,0.004,0.004,0.0,11.5,24.2
3989,1961-10-17,53.7,49.0,0.228,0.228,0.0,15.3,30.0
3990,1961-10-18,54.6,41.9,0.0,0.0,0.0,11.2,21.9
3991,1961-10-19,54.5,42.8,0.0,0.0,0.0,11.4,20.8
3992,1961-10-20,55.7,44.5,0.185,0.185,0.0,9.6,18.1
3993,1961-10-21,48.1,44.9,0.508,0.508,0.0,9.6,17.7
3994,1961-10-22,54.6,43.5,0.0,0.0,0.0,10.4,19.2
3995,1961-10-23,57.9,43.9,0.13,0.13,0.0,12.8,22.8
3996,1961-10-24,59.0,45.0,0.028,0.028,0.0,14.8,26.6
3997,1961-10-25,63.5,52.0,0.378,0.378,0.0,16.1,30.2
3998,1961-10-26,62.9,53.6,0.063,0.063,0.0,12.8,23.7
3999,1961-10-27,66.6,46.5,0.039,0.039,0.0,9.9,18.3
4000,1961-10-28,57.3,43.2,0.0,0.0,0.0,8.7,17.0
4001,1961-10-29,56.2,40.4,0.004,0.004,0.0,5.5,14.1
4002,1961-10-30,53.1,42.1,0.008,0.008,0.0,9.3,17.0
4003,1961-10-31,53.0,46.8,0.0,0.0,0.0,18.3,33.6
4004,1961-11-01,53.2,45.6,0.012,0.012,0.0,14.1,27.7
4005,1961-11-02,54.4,47.3,0.02,0.02,0.0,15.2,27.1
4006,1961-11-03,50.6,40.0,0.059,0.059,0.0,16.0,42.1
4007,1961-11-04,44.7,31.9,0.012,0.012,0.0,14.2,27.1
4008,1961-11-05,44.2,33.1,0.0,0.0,0.0,9.4,16.6
4009,1961-11-06,45.8,35.6,0.098,0.098,0.0,10.2,19.9
4010,1961-11-07,48.7,38.4,0.157,0.157,0.0,9.2,19.2
4011,1961-11-08,44.5,38.6,0.016,0.016,0.0,9.1,17.7
4012,1961-11-09,47.5,41.0,0.283,0.283,0.0,9.2,18.6
4013,1961-11-10,47.1,39.1,0.075,0.075,0.0,10.0,19.2
4014,1961-11-11,44.4,40.5,0.0,0.0,0.0,9.2,15.7
4015,1961-11-12,49.5,40.6,0.0,0.0,0.0,15.7,29.8
4016,1961-11-13,41.3,34.4,0.579,0.524,0.386,18.4,35.6
4017,1961-11-14,37.7,34.1,0.047,0.047,0.0,11.2,20.4
4018,1961-11-15,37.7,33.2,0.0,0.0,0.0,6.7,11.9
4019,1961-11-16,41.0,33.5,0.008,0.008,0.0,10.6,19.0
4020,1961-11-17,45.7,35.9,0.004,0.004,0.0,12.4,21.9
4021,1961-11-18,45.3,26.9,0.016,0.016,0.0,13.2,23.3
4022,1961-11-19,39.5,27.5,0.0,0.0,0.0,8.5,17.2
4023,1961-11-20,38.3,24.2,0.0,0.0,0.0,5.3,8.3
4024,1961-11-21,36.7,24.2,0.0,0.0,0.0,6.0,10.7
4025,1961-11-22,38.5,23.8,0.0,0.0,0.0,5.7,9.4
4026,1961-11-23,38.7,24.8,0.0,0.0,0.0,6.7,12.5
4027,1961-11-24,36.6,34.3,0.138,0.138,0.0,4.6,8.3
4028,1961-11-25,41.3,35.3,0.008,0.008,0.0,5.5,12.3
4029,1961-11-26,41.7,36.4,0.012,0.012,0.0,7.6,14.5
4030,1961-11-27,38.6,36.7,0.295,0.295,0.0,8.3,15.4
4031,1961-11-28,41.1,37.8,0.094,0.094,0.0,7.2,14.1
4032,1961-11-29,42.3,37.5,0.075,0.075,0.0,15.2,27.5
4033,1961-11-30,48.9,41.2,0.331,0.331,0.0,20.8,48.3
4034,1961-12-01,51.7,41.6,0.634,0.634,0.0,19.7,41.6
4035,1961-12-02,52.5,34.6,0.11,0.11,0.0,23.9,45.2
4036,1961-12-03,41.0,34.3,0.071,0.071,0.0,13.3,25.1
4037,1961-12-04,55.4,33.5,0.346,0.346,0.0,17.9,36.9
4038,1961-12-05,58.4,36.8,0.008,0.008,0.0,20.6,38.9
4039,1961-12-06,38.8,31.5,0.0,0.0,0.0,15.8,30.4
4040,1961-12-07,36.2,31.9,0.0,0.0,0.0,11.0,20.6
4041,1961-12-08,36.8,25.4,0.0,0.0,0.0,11.7,22.8
4042,1961-12-09,37.2,28.7,0.094,0.094,0.0,10.6,21.0
4043,1961-12-10,44.0,36.8,0.055,0.055,0.0,9.3,19.2
4044,1961-12-11,53.2,44.0,0.646,0.646,0.0,17.1,34.7
4045,1961-12-12,47.3,30.8,0.228,0.181,0.331,10.2,19.7
4046,1961-12-13,29.9,23.3,0.0,0.0,0.0,13.4,25.9
4047,1961-12-14,26.6,19.1,0.0,0.0,0.0,13.5,26.2
4048,1961-12-15,29.7,20.9,0.012,0.0,0.083,12.1,23.7
4049,1961-12-16,19.4,11.6,0.0,0.0,0.0,9.9,19.2
4050,1961-12-17,17.7,10.2,0.0,0.0,0.0,6.0,13.0
4051,1961-12-18,22.9,14.3,0.0,0.0,0.0,7.4,12.1
4052,1961-12-19,30.1,21.4,0.004,0.004,0.0,10.1,16.6
4053,1961-12-20,38.6,30.5,0.0,0.0,0.0,15.3,27.5
4054,1961-12-21,34.4,24.2,0.004,0.0,0.028,9.9,17.7
4055,1961-12-22,32.3,21.9,0.098,0.0,0.689,10.3,20.6
4056,1961-12-23,26.7,17.8,0.0,0.0,0.0,6.9,13.9
4057,1961-12-24,23.3,15.2,0.0,0.0,0.0,4.9,10.3
4058,1961-12-25,19.9,10.4,0.0,0.0,0.0,6.1,12.1
4059,1961-12-26,19.6,9.8,0.0,0.0,0.0,6.1,9.4
4060,1961-12-27,24.2,5.5,0.0,0.0,0.0,8.9,16.6
4061,1961-12-28,21.2,6.2,0.0,0.0,0.0,7.3,13.9
4062,1961-12-29,33.8,21.2,0.0,0.0,0.0,8.9,16.8
4063,1961-12-30,39.7,28.8,0.024,0.024,0.0,11.9,22.4
4064,1961-12-31,43.1,33.6,0.079,0.079,0.0,22.2,39.4
4065,1962-01-01,37.9,31.1,0.0,0.0,0.0,19.9,38.5
4066,1962-01-02,31.2,25.0,0.0,0.0,0.0,9.7,19.2
4067,1962-01-03,34.4,30.1,0.004,0.004,0.0,8.4,15.2
4068,1962-01-04,35.0,29.4,0.0,0.0,0.0,4.4,6.5
4069,1962-01-05,30.5,27.5,0.0,0.0,0.0,11.5,21.5
4070,1962-01-06,37.5,30.4,0.126,0.079,0.331,14.7,26.6
4071,1962-01-07,38.4,33.2,0.043,0.043,0.0,9.9,19.5
4072,1962-01-08,39.3,34.8,0.0,0.0,0.0,9.5,17.0
4073,1962-01-09,39.8,34.3,0.035,0.035,0.0,13.0,25.1
4074,1962-01-10,41.3,35.2,0.016,0.016,0.0,16.0,27.3
4075,1962-01-11,47.6,37.8,0.126,0.126,0.0,17.4,32.2
4076,1962-01-12,42.8,36.8,0.087,0.087,0.0,16.6,33.6
4077,1962-01-13,41.2,35.8,0.0,0.0,0.0,17.1,30.9
4078,1962-01-14,39.0,35.0,0.193,0.177,0.11,14.4,27.3
4079,1962-01-15,38.7,31.5,0.004,0.004,0.0,14.3,25.7
4080,1962-01-16,41.0,33.9,0.008,0.008,0.0,14.1,25.9
4081,1962-01-17,44.8,37.7,0.008,0.008,0.0,11.7,21.9
4082,1962-01-18,44.9,37.6,0.0,0.0,0.0,11.5,20.8
4083,1962-01-19,45.6,37.1,0.059,0.059,0.0,19.0,36.5
4084,1962-01-20,47.1,34.7,0.016,0.016,0.0,20.4,35.3
4085,1962-01-21,48.6,45.8,0.181,0.181,0.0,12.4,24.8
4086,1962-01-22,49.7,38.1,0.055,0.055,0.0,24.6,44.3
4087,1962-01-23,42.1,35.3,0.02,0.02,0.0,19.4,37.1
4088,1962-01-24,47.5,35.3,0.429,0.429,0.0,12.4,27.5
4089,1962-01-25,47.3,37.0,0.11,0.11,0.0,13.3,27.3
4090,1962-01-26,42.1,36.5,0.28,0.28,0.0,17.2,34.9
4091,1962-01-27,41.7,36.5,0.047,0.047,0.0,17.2,33.6
4092,1962-01-28,35.7,24.1,0.008,0.008,0.0,16.1,31.5
4093,1962-01-29,29.8,23.1,0.031,0.0,0.22,14.1,26.8
4094,1962-01-30,24.9,17.4,0.0,0.0,0.0,9.2,18.3
4095,1962-01-31,23.9,14.7,0.0,0.0,0.0,7.6,13.9
4096,1962-02-01,29.4,14.3,0.02,0.0,0.138,8.4,17.7
4097,1962-02-02,35.7,29.0,0.0,0.0,0.0,5.7,12.1
4098,1962-02-03,34.1,29.6,0.043,0.0,0.303,13.3,24.6
4099,1962-02-04,40.8,29.4,0.094,0.0,0.661,13.0,26.2
4100,1962-02-05,42.7,33.2,0.307,0.169,0.965,20.9,40.0
4101,1962-02-06,40.8,35.2,0.012,0.012,0.0,16.0,31.3
4102,1962-02-07,45.6,37.5,0.012,0.012,0.0,10.0,19.2
4103,1962-02-08,47.3,29.4,0.028,0.028,0.0,8.6,16.6
4104,1962-02-09,39.8,26.0,0.0,0.0,0.0,7.7,15.9
4105,1962-02-10,38.8,32.3,0.028,0.028,0.0,12.0,21.5
4106,1962-02-11,42.3,33.9,0.091,0.059,0.22,21.1,38.9
4107,1962-02-12,45.0,35.6,0.618,0.606,0.083,27.5,56.8
4108,1962-02-13,40.0,27.8,0.047,0.039,0.055,12.9,24.4
4109,1962-02-14,34.1,25.4,0.024,0.0,0.165,15.7,30.0
4110,1962-02-15,34.7,26.3,0.169,0.004,1.157,19.0,35.8
4111,1962-02-16,42.4,36.2,0.291,0.283,0.055,28.9,65.5
4112,1962-02-17,39.2,31.1,0.083,0.063,0.138,25.2,58.6
4113,1962-02-18,39.4,31.2,0.114,0.043,0.496,18.6,37.1
4114,1962-02-19,43.2,38.8,0.039,0.039,0.0,14.4,27.3
4115,1962-02-20,46.9,29.5,0.0,0.0,0.0,16.1,29.5
4116,1962-02-21,36.8,29.0,0.0,0.0,0.0,14.4,27.7
4117,1962-02-22,30.8,25.6,0.004,0.0,0.028,13.6,26.2
4118,1962-02-23,34.1,26.8,0.0,0.0,0.0,12.7,24.2
4119,1962-02-24,32.6,23.3,0.035,0.0,0.248,14.1,27.1
4120,1962-02-25,29.1,23.5,0.024,0.0,0.165,13.3,24.8
4121,1962-02-26,31.7,24.5,0.0,0.0,0.0,13.6,25.9
4122,1962-02-27,32.6,27.2,0.067,0.0,0.469,14.2,26.4
4123,1962-02-28,33.4,25.4,0.0,0.0,0.0,9.6,19.7
4124,1962-03-01,28.7,26.0,0.004,0.0,0.028,7.0,14.3
4125,1962-03-02,34.8,24.8,0.004,0.0,0.028,5.6,12.8
4126,1962-03-03,38.5,25.8,0.0,0.0,0.0,7.8,16.3
4127,1962-03-04,37.0,29.3,0.138,0.0,0.965,12.0,21.0
4128,1962-03-05,31.4,28.3,0.339,0.0,2.37,15.4,27.1
4129,1962-03-06,31.7,8.7,0.047,0.0,0.331,16.1,28.9
4130,1962-03-07,35.9,12.5,0.0,0.0,0.0,11.5,17.9
4131,1962-03-08,35.0,13.7,0.0,0.0,0.0,13.6,26.2
4132,1962-03-09,37.7,26.0,0.0,0.0,0.0,14.9,28.4
4133,1962-03-10,40.0,29.6,0.059,0.059,0.0,8.0,14.8
4134,1962-03-11,49.8,37.2,0.028,0.028,0.0,6.7,15.0
4135,1962-03-12,40.2,22.7,0.161,0.098,0.441,15.0,28.2
4136,1962-03-13,29.5,22.3,0.004,0.0,0.028,14.6,29.1
4137,1962-03-14,34.0,23.7,0.004,0.0,0.028,9.5,19.9
4138,1962-03-15,36.8,22.9,0.059,0.035,0.165,7.9,17.0
4139,1962-03-16,36.2,26.0,0.02,0.008,0.083,8.1,14.1
4140,1962-03-17,38.3,24.2,0.0,0.0,0.0,13.7,25.9
4141,1962-03-18,38.3,24.3,0.0,0.0,0.0,7.4,17.2
4142,1962-03-19,37.7,23.7,0.016,0.008,0.055,5.2,12.5
4143,1962-03-20,39.9,27.4,0.0,0.0,0.0,10.0,19.7
4144,1962-03-21,40.5,25.7,0.0,0.0,0.0,7.7,15.9
4145,1962-03-22,39.7,22.8,0.0,0.0,0.0,8.5,17.4
4146,1962-03-23,39.0,24.2,0.0,0.0,0.0,7.1,16.8
4147,1962-03-24,38.7,25.1,0.012,0.0,0.083,4.3,10.7
4148,1962-03-25,38.0,27.6,0.0,0.0,0.0,6.5,14.1
4149,1962-03-26,45.0,30.5,0.0,0.0,0.0,10.8,24.6
4150,1962-03-27,43.6,33.8,0.134,0.134,0.0,10.7,21.9
4151,1962-03-28,44.9,33.2,0.102,0.102,0.0,11.8,23.7
4152,1962-03-29,46.7,35.9,0.232,0.232,0.0,11.9,24.8
4153,1962-03-30,56.0,45.7,0.283,0.283,0.0,13.6,23.9
4154,1962-03-31,50.7,36.3,0.012,0.012,0.0,17.0,34.2
4155,1962-04-01,48.5,36.7,0.059,0.059,0.0,15.7,35.8
4156,1962-04-02,48.2,39.7,0.067,0.067,0.0,16.2,39.8
4157,1962-04-03,59.3,45.1,0.02,0.02,0.0,18.6,35.6
4158,1962-04-04,54.8,36.4,0.012,0.012,0.0,13.4,23.9
4159,1962-04-05,50.7,32.9,0.043,0.043,0.0,8.0,17.4
4160,1962-04-06,50.4,34.1,0.161,0.161,0.0,12.9,25.7
4161,1962-04-07,47.6,38.0,0.22,0.22,0.0,14.8,28.6
4162,1962-04-08,52.8,40.4,0.11,0.11,0.0,16.5,32.0
4163,1962-04-09,49.4,38.1,0.083,0.083,0.0,15.8,30.4
4164,1962-04-10,50.6,31.4,0.016,0.016,0.0,10.6,23.5
4165,1962-04-11,54.0,37.0,0.0,0.0,0.0,8.8,17.2
4166,1962-04-12,55.3,36.4,0.075,0.075,0.0,9.8,25.3
4167,1962-04-13,49.4,32.9,0.083,0.083,0.0,10.8,23.5
4168,1962-04-14,48.8,38.5,0.165,0.165,0.0,13.1,26.2
4169,1962-04-15,46.3,41.3,0.008,0.008,0.0,14.9,27.5
4170,1962-04-16,60.4,37.9,0.268,0.268,0.0,17.5,35.3
4171,1962-04-17,64.4,46.4,0.0,0.0,0.0,13.3,23.7
4172,1962-04-18,69.4,47.0,0.0,0.0,0.0,9.5,19.2
4173,1962-04-19,72.0,53.0,0.0,0.0,0.0,8.1,16.6
4174,1962-04-20,66.3,48.2,0.177,0.177,0.0,7.1,13.9
4175,1962-04-21,66.7,47.4,0.0,0.0,0.0,9.0,16.6
4176,1962-04-22,76.2,51.7,0.0,0.0,0.0,9.8,19.9
4177,1962-04-23,64.7,49.6,0.0,0.0,0.0,11.1,20.6
4178,1962-04-24,76.9,54.5,0.0,0.0,0.0,8.5,17.4
4179,1962-04-25,79.1,52.8,0.0,0.0,0.0,7.8,15.4
4180,1962-04-26,64.9,45.0,0.02,0.02,0.0,14.0,27.7
4181,1962-04-27,54.9,43.1,0.075,0.075,0.0,16.8,33.1
4182,1962-04-28,53.0,36.8,0.083,0.083,0.0,16.9,37.1
4183,1962-04-29,51.9,33.7,0.26,0.201,0.413,12.4,29.1
4184,1962-04-30,44.6,28.7,0.02,0.02,0.0,12.5,27.7
4185,1962-05-01,46.6,36.6,0.165,0.165,0.0,12.8,24.2
4186,1962-05-02,49.0,31.9,0.106,0.106,0.0,7.0,22.4
4187,1962-05-03,49.3,40.3,0.138,0.138,0.0,12.3,22.4
4188,1962-05-04,50.8,39.2,0.079,0.079,0.0,11.2,21.7
4189,1962-05-05,53.5,35.9,0.004,0.004,0.0,5.7,13.2
4190,1962-05-06,62.6,49.4,0.063,0.063,0.0,9.9,19.7
4191,1962-05-07,66.7,52.3,0.11,0.11,0.0,11.4,26.2
4192,1962-05-08,68.3,46.3,0.047,0.047,0.0,6.8,15.2
4193,1962-05-09,66.6,53.1,0.319,0.319,0.0,12.8,26.4
4194,1962-05-10,59.9,44.2,0.031,0.031,0.0,14.0,29.1
4195,1962-05-11,58.2,43.3,0.15,0.15,0.0,11.1,23.9
4196,1962-05-12,57.9,43.0,0.15,0.15,0.0,5.7,19.2
4197,1962-05-13,59.8,44.8,0.028,0.028,0.0,9.0,16.8
4198,1962-05-14,53.5,44.3,0.016,0.016,0.0,17.6,29.1
4199,1962-05-15,55.5,45.7,0.0,0.0,0.0,17.5,32.9
4200,1962-05-16,52.1,45.9,0.035,0.035,0.0,14.2,28.6
4201,1962-05-17,59.7,39.5,0.13,0.13,0.0,11.5,29.3
4202,1962-05-18,58.9,41.3,0.071,0.071,0.0,11.1,25.7
4203,1962-05-19,66.0,49.5,0.083,0.083,0.0,11.7,23.0
4204,1962-05-20,56.9,40.8,0.0,0.0,0.0,14.5,28.4
4205,1962-05-21,62.0,50.3,0.079,0.079,0.0,10.8,19.5
4206,1962-05-22,61.2,51.1,0.11,0.11,0.0,11.6,27.1
4207,1962-05-23,60.6,44.9,0.055,0.055,0.0,14.6,34.2
4208,1962-05-24,59.8,40.1,0.02,0.02,0.0,11.6,24.6
4209,1962-05-25,58.4,42.1,0.004,0.004,0.0,6.1,15.4
4210,1962-05-26,57.4,44.4,0.244,0.244,0.0,10.9,20.4
